brand,title,price,review_title,review_text,review_rating,review_date,overall_rating
Samsung,Samsung Galaxy A14 4G 64GB black,102,One of the Best Budget Phone to Date.,"If your looking for the best budget phone that does what you need, you have come to the right place! This phone is very cheap considering the prices of other phones, It has a 60hz display that doesn't look awful, contains most features any other more expensive samsung phone would have, has a decent battery life (can last a day or 2 depending on how power intensive the apps you use are) and a decent camera with stabilisation for this price range (the camera is decent enough that I use it to record my youtube videos and they come out fairly good). The only drawbacks with this phone which may be bad depending on what you need the phone to do is that there is no NFC (contactless) on the phone meaning you can't pay contactless or use wireless charging and the fact that the phone DOES NOT come with a charging adapter but rather only a charging cable with USB-C at either end meaning you may need to buy a USB-C adapter separately or use a different cable with USB at one end and USB-C at the other end connected to a USB adapter just to plug it in to the wall. Other than that the phone has worked wonders for me! I Would certainly rate it one of the best budget phones out there currently! It is so good that I wrote this review using this phone.
",5,17-Jan-24,4.4
Samsung,Samsung Galaxy A14 4G 64GB black,102,"A Month In – Solid Features, Lingering Limitations","After using the Samsung Galaxy A14 5G for over a month, I find it to be a dependable budget-friendly device with impressive battery life, a robust display, and a satisfactory main camera. While it assures long-term software support, the performance and charging speed are a bit sluggish.
",4,2-Dec-23,4.4
Samsung,Samsung Galaxy A14 4G 64GB black,102,"A solid, quality product for the price","I need a phone that's capable of running apps quickly and efficiently; that has the storage capacity for multiple apps and data; that's reliable and can run swiftly; that has a quality visual display system for youtube, etc; a phone that's easily managed and doesn't deluge me with unnecessary complexity and features; that's stable and reliable; that has a decent battery life, and most importantly of all a phone that doesn't fall over, fail or run out of juice at crucial moments.This phone meets all of my requirements.If you're looking for an exceptional, professional camera, or high definition stereo speakers, or a sophisticated gaming device then this phone probably isn't for you.If, like me, and I suspect most of us, you need a phone to meet practical, day to day purposes, then this is a good, reliable product for the price.Just a couple of caveats however.Firstly this phone comes with a 'usb c to usb c' cable, and a compatible charging plug is not supplied, which is frustrating.Secondly, I would recommend a phone cover The build quality of this phone is good, but it's not going to survive hard impacts.So overall a good, practical product for the price, and highly recommended.
",5,22-Jul-23,4.4
Samsung,Samsung Galaxy A14 4G 64GB black,102,Great battery life,"Fast gameplay, smooth quality, good camera and a good price for what it is
",5,6-Apr-24,4.4
Samsung,Samsung Galaxy A14 4G 64GB black,102,Satisfied user.,"I have recently purchased the Samsung Galaxy A14.  All the reviews I read pointed to many satisfied customers.My two year plan was about to expire and to open another contract with this particular phone would have doubled my monthly fee.  I worked it out that I would have paid more than double for the phone compared to purchasing it outright. This is what I did and together with a £5:monthly SIM card I am more than happy. All aspects of the phone are easy to use and work well..  I thoroughly recommend this phone.  It does everything that my daughters very expensive phone does!
",5,7-Mar-24,4.4
Samsung,Samsung Galaxy A14 4G 64GB black,102,Great value,"My daughter needed a quick replacement after loosing her phone. I can't fault this device.
",5,30-Apr-24,4.4
Samsung,Samsung Galaxy A14 4G 64GB black,102,OK for price,"Easy to use, good camera, however quite slow to respond, and still not sure what to do with the cable provided which has the same attachment at both end?
",4,21-Mar-24,4.4
Samsung,"SAMSUNG Galaxy A54 5G 256GB Awesome Graphite EU 16,31cm (6,4"") Super AMOLED Display, Android 13, 50MP Triple-Kamera",288,A Versatile Mid-Range Marvel,"The SAMSUNG Galaxy A54 5G in 256GB Awesome Graphite is a solid mid-range smartphone offering a balanced combination of features, performance, and affordability.Design:The Galaxy A54 5G sports a sleek and modern design with a glossy finish and slim profile. Its 6.5-inch Infinity-O display provides vibrant colors and crisp visuals, making it ideal for multimedia consumption and gaming. The Awesome Graphite color adds a touch of elegance to the overall aesthetic.Performance:Powered by a capable Qualcomm Snapdragon processor and 6GB of RAM, the Galaxy A54 5G offers smooth performance for everyday tasks, multitasking, and light gaming. The 256GB of internal storage provides ample space for apps, photos, and media files, ensuring you have plenty of room for your digital content.5G Connectivity:As the name suggests, the Galaxy A54 5G comes with 5G connectivity, allowing for faster download and streaming speeds, as well as low-latency gaming and video calls. It future-proofs the device, ensuring it remains relevant as 5G networks continue to expand.Camera:The smartphone features a versatile quad-camera setup, including a 48MP main camera, 12MP ultra-wide camera, 5MP macro camera, and 5MP depth camera. These cameras offer decent image quality and various shooting modes, allowing you to capture stunning photos and videos in different scenarios.Battery Life:With its 4500mAh battery, the Galaxy A54 5G provides all-day battery life under typical usage conditions. It also supports fast charging, allowing you to quickly top up the battery when needed.Overall, the SAMSUNG Galaxy A54 5G in 256GB Awesome Graphite is a reliable and feature-packed smartphone that offers excellent value for money. It caters to users who prioritize 5G connectivity, a large display, capable cameras, and long-lasting battery life without breaking the bank.
",5,20-Apr-24,4.5
Samsung,"SAMSUNG Galaxy A54 5G 256GB Awesome Graphite EU 16,31cm (6,4"") Super AMOLED Display, Android 13, 50MP Triple-Kamera",288,"Brilliant mid range phone, great price","The A54 does so much for the price. Great 120hz refresh amoled screen, battery, camera set up. Ip67 water proofing, stereo sound, 5g, 256gb storage. Processor is good and more than capable of running everything very smoothly. Not the UK version but this is not an issue for me. Very easy to set up and transfer data from my older Samsung A71.All this for an awesome price from Amazon seller (saved over £200 from my local Samsung store price).Really pleased with my phone.Steve Holman (Leicester).
",5,8-Feb-24,4.5
Samsung,"SAMSUNG Galaxy A54 5G 256GB Awesome Graphite EU 16,31cm (6,4"") Super AMOLED Display, Android 13, 50MP Triple-Kamera",288,The camera is very smart and sharp,"Battery life is is good and last long, it has value for money, very easy to use, due to ram, the speed is good.
",4,28-Apr-24,4.5
Samsung,"SAMSUNG Galaxy A54 5G 256GB Awesome Graphite EU 16,31cm (6,4"") Super AMOLED Display, Android 13, 50MP Triple-Kamera",288,Bought it for my mum's birthday. it's great for the value,"replaced my mum's aging pixel 3a with this.we've received german version of the phone. all the feature works without any problem in UK.large screen and slightly lighter feel helps her so much. but honestly, phone not crashing like her old phone starting to was the best upgradetakes decent picture too, for a budget phone we can't really complain
",5,25-Feb-24,4.5
Samsung,"SAMSUNG Galaxy A54 5G 256GB Awesome Graphite EU 16,31cm (6,4"") Super AMOLED Display, Android 13, 50MP Triple-Kamera",288,"Genuine Samsung, Good product","I bought this phone about 2 weeks ago. It was supposed to be delivered in 7 days, it came in 3, brand new, everything is functioning as it should. The product is exactly as advertised. Good camera, good speakers, fingerprint sensor is on screen, much better than the usual one placed on the back of the phone. Lots of space, 5g ready. Best phone I have had so far, I am not a techy, I am just an average user.
",5,23-Apr-24,4.5
Samsung,"SAMSUNG Galaxy A54 5G 256GB Awesome Graphite EU 16,31cm (6,4"") Super AMOLED Display, Android 13, 50MP Triple-Kamera",288,Samsung A54 phone,"This has turned out to be a good little phone. Fairly priced and does what I need it to do! It has a good camera and access to all the usual apps via Play Store.  As a previous iPhone customer I was reluctant to take the leap into android but this has made it easier.
",5,21-Mar-24,4.5
Samsung,"SAMSUNG Galaxy A54 5G 256GB Awesome Graphite EU 16,31cm (6,4"") Super AMOLED Display, Android 13, 50MP Triple-Kamera",288,Samsung A54,"Made a huge saving over mobile supply shops. Looks good and meets my expectations. Easy to use and setup
",5,25-Apr-24,4.5
Samsung,"SAMSUNG Galaxy A54 5G 256GB Awesome Graphite EU 16,31cm (6,4"") Super AMOLED Display, Android 13, 50MP Triple-Kamera",288,Used phone,"Beware, these Samsung A54 phones are not new mobile phones, they are second hand. I just received one and the seal was broken. The seller thought they were smart enough to stick another label on top of it... Dishonest to say the least!The price is too good to be true, this same phone is £499 from Samsung retails.Also, the phone is not a UK phone, but manufacturered for carriers in south east Asia.Very disappointing.
",1,27-Feb-24,4.5
Samsung,"Samsung Galaxy A34 5G 128GB Awesome Silver 16,65cm (6,6"") Super AMOLED Display, Android 13, 48MP Triple-Kamera",203,Great Phone!,"I am so pleased with my new phone. Brand new in original box & not in Russian (as some people had said). I always buy Samsung phones & the A34 is perfect for my needs. Great camera too. Excellent price & delivered very quickly. Definitely recommend 👌
",5,23-Mar-24,4.6
Samsung,"Samsung Galaxy A34 5G 128GB Awesome Silver 16,65cm (6,6"") Super AMOLED Display, Android 13, 48MP Triple-Kamera",203,Love this phone ..,"A really good phone ..As someone who is hopeless with technology..After an hour of trying to set it up..and transfer all my contacts from my old phone ☎️..I googled how do you set up and sansung asked me would  you like to set up in 5 minutes it was done..absolutely  love this phone the charge lasts for ages it has a great camera ....its stunning ..
",5,15-Mar-24,4.6
Samsung,"Samsung Galaxy A34 5G 128GB Awesome Silver 16,65cm (6,6"") Super AMOLED Display, Android 13, 48MP Triple-Kamera",203,It works,"The phone works well, and doesn't need complicated instructions for basic use. It was very reasonably priced, compared with the competition. It would have been useful if it had been supplied with a USB to type C cable, but that is easily bought separaely.
",4,21-Apr-24,4.6
Samsung,"Samsung Galaxy A34 5G 128GB Awesome Silver 16,65cm (6,6"") Super AMOLED Display, Android 13, 48MP Triple-Kamera",203,Great Value!,"Cheaper than anywhere else online. Note: This is a European model, rather than UK model. However, you will not notice the difference since there is only a cable for charging and no power adapter. Box arrived fully sealed. Upon start up, language was already set to English UK. It is not locked to any specific network provider, so my son's UK O2 sim worked just fine. Perfect for a first phone for my teenage son. Very reasonably priced for what you get with this model.
",5,26-Apr-24,4.6
Samsung,"Samsung Galaxy A34 5G 128GB Awesome Silver 16,65cm (6,6"") Super AMOLED Display, Android 13, 48MP Triple-Kamera",203,Great phone st a reasonable price,"I purchased this as a replacement for my 5 year old S5 plus, It was easy to move the apps etc using Samsung smart switch. The phone looks and operates great, very pleased.
",5,14-Mar-24,4.6
Samsung,"Samsung Galaxy A34 5G 128GB Awesome Silver 16,65cm (6,6"") Super AMOLED Display, Android 13, 48MP Triple-Kamera",203,Good phone BUT everything in Russian,"I recognise that I got this at a good price and it came quicker than expected but it had clearly been destined for the Russian market.  It came on in Russian, only instructions were in Russian and now I’m getting emails in Russian!  I had no problem putting it right for me but a little word of warning would have been better.  I suspect a lot of people could end up returning it and I considered it.
",5,5-Jan-24,4.6
Samsung,"Samsung Galaxy A34 5G 128GB Awesome Silver 16,65cm (6,6"") Super AMOLED Display, Android 13, 48MP Triple-Kamera",203,Easy to use and understand.,"Nice clear screen. Easy access to all my apps. I just love everything about the phone.
",5,26-Mar-24,4.6
Samsung,"Samsung Galaxy A34 5G 128GB Awesome Silver 16,65cm (6,6"") Super AMOLED Display, Android 13, 48MP Triple-Kamera",203,Good Phone,"It is a good phone. Camera is fab, sisplay is good, sound quality is literally top notch (best thing about the phone), it is easy to hold and not too heavy. The speed is great, memory is good, great performance overall. One and only problem I have is that it says on the description that it lasts for 2 days without charging. Well that's a lie, as the battery drains really fast, (but not too fast). It'd last a day(and a few hours if you're a less than moderate user).
",4,26-Apr-24,4.6
Samsung,Samsung Galaxy S22 5G Mobile Phone 128GB SIM Free Android Smartphone Phantom Black,377,Fantastic product,"Good value for money.  Love the brand and the model. The colour of the phone is lovely, very positive, first item chosen in this shade. Perfect size of the phone and very stylish One of the best purchases made. Working quickly, with all functions on. just love it!
",5,1-Feb-24,4.3
Samsung,Samsung Galaxy S22 5G Mobile Phone 128GB SIM Free Android Smartphone Phantom Black,377,Superb phone and exceptional camera.,"Delivery was excellent, it was very well packaged, and the phone is perfect, a great upgrade for me, the camera is exceptional, more than I thought it would be, the phone is very fast too, I'm over the moon with it.
",5,6-Apr-24,4.3
Samsung,Samsung Galaxy S22 5G Mobile Phone 128GB SIM Free Android Smartphone Phantom Black,377,Usual Samsung Galaxy Quality,"Exactly what I expected from my 4th Samsung Galaxy phone. The only negative is that the battery doesn't last as long as my previous S8. This is perhaps due to the amazing, quality and high definition screen and camera.  Very fast and I would definitely recommend.
",4,6-Mar-24,4.3
Samsung,Samsung Galaxy S22 5G Mobile Phone 128GB SIM Free Android Smartphone Phantom Black,377,"Great phone, great price","I needed a phone for work, with a £500 budget. Found this and saw great reviews. Phone is great, quality is great as was delivery.
",5,23-Feb-24,4.3
Samsung,Samsung Galaxy S22 5G Mobile Phone 128GB SIM Free Android Smartphone Phantom Black,377,"Sleek Design, Powerful Performance: Samsung Galaxy S22 5G","The Samsung Galaxy S22 5G in Phantom White is a stunning smartphone that combines sleek design with powerful performance. Its 128GB storage capacity ensures you have plenty of space for all your apps, photos, and videos. The 5G capability allows for lightning-fast connectivity, while the vibrant display brings your content to life with crystal-clear clarity. Whether you're browsing the web, taking photos, or streaming your favorite shows, the Galaxy S22 5G delivers an exceptional experience.
",5,14-Mar-24,4.3
Samsung,Samsung Galaxy S22 5G Mobile Phone 128GB SIM Free Android Smartphone Phantom Black,377,About Phone,"Don't buy this mobile because there is no imei number on this phone's back if it is orginal there will be imei number written on its back so in this case the samsung service centre could'nt repair my phone , they are telling its fake ..!!
",1,5-Apr-24,4.3
Samsung,Samsung Galaxy S22 5G Mobile Phone 128GB SIM Free Android Smartphone Phantom Black,377,Great phone & camera/sound!,"Nice phone, great camera, sound, size, really happy with it!
",5,12-Apr-24,4.3
Samsung,Samsung Galaxy S22 5G Mobile Phone 128GB SIM Free Android Smartphone Phantom Black,377,Good phone for a good price,"Great phone for a good price
",5,11-Mar-24,4.3
Samsung,Samsung Galaxy S23 Ultra (S918) 5G Dual Sim 256GB 8GB RAM (Phantom Black) Black,750,Samsung galaxy S23 Ultra,"This was an idea choice. It took me from 48 mega pixels to 200mega pixels. Now I can take a clear photo 50m away. It will accept your own SIM card. No SD card needed as it has a 256gb storage and an 8gb memory. That far exceeds the 62gb that my last Samsung Galaxy had. Worth every penny.
",5,17-Apr-24,4.5
Samsung,Samsung Galaxy S23 Ultra (S918) 5G Dual Sim 256GB 8GB RAM (Phantom Black) Black,750,First class bit of kit,"Amazing camera. Hard to justify carrying my large Nikon p900 around.  Everything else is first class too.
",5,28-Apr-24,4.5
Samsung,Samsung Galaxy S23 Ultra (S918) 5G Dual Sim 256GB 8GB RAM (Phantom Black) Black,750,S23,"Great phone so farCamera is excellentDelivery was super fast
",5,30-Apr-24,4.5
Samsung,Samsung Galaxy S23 Ultra (S918) 5G Dual Sim 256GB 8GB RAM (Phantom Black) Black,750,Happy customer,"Really fast delivery.Product as expected.Really haapy
",5,30-Apr-24,4.5
Samsung,Samsung Galaxy S23 Ultra (S918) 5G Dual Sim 256GB 8GB RAM (Phantom Black) Black,750,Great smartphone but not originally for the UK and not eligible for all Samsung UK services,"A great smartphone and a big saving over the S24 Ultra.  Loving the extra screen size over my A33, as well as the performance.  Looking forward to use DeX in due course.However, I registered this phone under my Samsung account and received the message:""Additional services are limited for products not purchased in your current location.Please check for the country location of purchase.""So, despite buying this product in the UK, it seems that it was originally supplied elsewhere (I guess Spain) so might not be fully supported.  It's worth buyers being aware of this as the advert doesn't make it clear.
",4,28-Apr-24,4.5
Samsung,Samsung Galaxy S23 Ultra (S918) 5G Dual Sim 256GB 8GB RAM (Phantom Black) Black,750,EU specs S23 Ultra that works beautifully well with Watch6 4blood pressure& ECG,"The phone arrived on time and it was an EU specs one just like It was said in the description. I have been using it for 2 days now and everything has been fine.
",5,10-Apr-24,4.5
Samsung,Samsung Galaxy S23 Ultra (S918) 5G Dual Sim 256GB 8GB RAM (Phantom Black) Black,750,"Not EU spec as stated, has no warranty","Arrived with a security label stuck over the info on the back of the box, clearly an attempt to hide information.Phone is Chilean model despite being advertised as EU spec, has no warranty one, not two as advertised and even if it fits have one, these are only in the areas of South and central America highlightedAutofocus isn't working on the phone, called Samsung and they said the warranty isn't valid in the UK/EU and they won't deal with itReturning and will be claiming postage return and full refund, sales company: big fish have illegal restocking fees in their TOS.Shameful
",1,26-Apr-24,4.5
Samsung,Samsung Galaxy S23 Ultra (S918) 5G Dual Sim 256GB 8GB RAM (Phantom Black) Black,750,Great buy. Excellent quality,"The phone is a great buy. Value for money and no issues whatsoever.
",5,22-Feb-24,4.5
Samsung,Samsung Galaxy A53 5G Mobile Phone SIM Free Android Smartphone 128 GB Black,243,Mobile phone,"Love this phone . I bought as an upgrade . I had the a7 for years which was similar and I didn't want to part with .very easy to set up . Camera seems good . Charges fast . Nothing to dislike . Fast next day delivery . Good price for what you get
",5,2-Feb-24,4.5
Samsung,Samsung Galaxy A53 5G Mobile Phone SIM Free Android Smartphone 128 GB Black,243,"Seems good, large compared to my old one","Seems good, a used the transfer app to copy across my old apps and pictures took about 50 mins. Had to login to all the apps with lots if resetting of passwords.It's a big phone in it's case so will take a bit if getting used to, seems fast for what I need.
",5,15-Apr-24,4.5
Samsung,Samsung Galaxy A53 5G Mobile Phone SIM Free Android Smartphone 128 GB Black,243,Great phone for me.,"It's really good, functions well ,camera is good, speed is okay compared to my old phone which was Galaxy M12 ,though the battery life is not make sure.
",4,10-Feb-24,4.5
Samsung,Samsung Galaxy A53 5G Mobile Phone SIM Free Android Smartphone 128 GB Black,243,Simple to set up,"Love it! Easy to use and fingerprint works really well. Great outdoors in the sun as the screen is clear. Battery life is very good. Needs the adapter to plug in to USB but otherwise excellent value for money.
",5,14-Apr-24,4.5
Samsung,Samsung Galaxy A53 5G Mobile Phone SIM Free Android Smartphone 128 GB Black,243,The Samsung Galaxy A53 has proven to be a worthy upgrade from my Galaxy M31,"I recently switched to the A53 from my Samsung Galaxy M31, primarily due to the need for 5G connectivity, since the M31 only supported 4G or lower. Let me start by saying that both phones are exceptional considering their price points. However, the A53 has proven to be a significant upgrade from my trusty M31.One standout feature of the A53 that has left me thoroughly impressed is its front-facing fingerprint reader. Unlike the M31, which had its fingerprint sensor on the back, the A53's placement on the front feels more intuitive and convenient. It's a small change, but it makes a big difference in day-to-day usage.Another area where the A53 shines is its screen clarity. Whether I'm streaming Netflix or watching YouTube videos, the display quality is top-notch. The visuals are crisp and vibrant, providing an immersive viewing experience that's hard to match in this price range.In terms of performance, the A53 has proven to be noticeably faster and more responsive than my M31. Apps load swiftly, multitasking is a breeze, and overall, it just feels snappier in everyday use. This improved performance has added to my overall satisfaction with the phone.To complete my experience, I paired the A53 with a Spigen Rugged Armor Phone Case. This combination not only provides excellent protection but also enhances the overall look and feel of the phone. It's become the perfect setup for me, ensuring my device stays safe while still looking stylish.In conclusion, the Samsung Galaxy A53 has proven to be a worthy upgrade from my Galaxy M31. With its front-facing fingerprint reader, impressive screen clarity, and enhanced performance, it has exceeded my expectations. If you're in the market for a budget-friendly smartphone with excellent features, the A53 is definitely worth considering.
",5,6-Oct-23,4.5
Samsung,Samsung Galaxy A53 5G Mobile Phone SIM Free Android Smartphone 128 GB Black,243,Great phone,"Does what I need it to do. No problems with it and does what I need it to do.
",5,25-Apr-24,4.5
Samsung,Samsung Galaxy A53 5G Mobile Phone SIM Free Android Smartphone 128 GB Black,243,Decent Speed for the Price,"While it's not as fast as the flagship model, the speed is fine, although photo-taking is probably a little slower than you'd like
",4,29-Jan-24,4.5
Samsung,Samsung Galaxy A53 5G Mobile Phone SIM Free Android Smartphone 128 GB Black,243,got fast charger is fully charged  from 70%to 100% 12mins. good battery life never been  flat,"Good response to screen digitizer down load speeds good for my use android auto brilliant.there is nothing I dislike about it so far had it for 8mths. gets to fully charged in less than an hour from my daily use.
",5,25-Apr-24,4.5
Samsung,"Samsung Galaxy A34 5G 128GB Awesome Graphite 16,65cm (6,6"") Super AMOLED Display, Android 13, 48MP Triple-Kamera",195,Love my new phone,"I am 78, and am impressed with my new phone. It is easy to use and handle, and for my purposes the camera is good.  I like the two (instead of one) buttons for up/down volume.  And there are plenty of ring tones and notification tunes to choose from. The screen is very clear, colours good.  i liked it so much I treated an impecunious friend to the same phone as an early birthday gift whilst still on offer here at Amazon.  I don't like the fingerprint thing.  It was set up carefully, but frequently wouldn't accept my thumb print in use.  Probably didn't get it quite right setting up.  I am happier using a familiar 4 digit code etc.  A happy buyer overall.
",5,19-Apr-24,4.4
Samsung,"Samsung Galaxy A34 5G 128GB Awesome Graphite 16,65cm (6,6"") Super AMOLED Display, Android 13, 48MP Triple-Kamera",195,Good service,"I like this product,  easy to use.
",4,18-Apr-24,4.4
Samsung,"Samsung Galaxy A34 5G 128GB Awesome Graphite 16,65cm (6,6"") Super AMOLED Display, Android 13, 48MP Triple-Kamera",195,"Good,phone at a great price","I am not a power user as far as phones  go but this does everything I need better.  To my ears it is as good as a  budget dac player using Bluetooth headphones to listen to music. The phone arrived the day with the seals intact. I would recommend this supplier.
",5,27-Mar-24,4.4
Samsung,"Samsung Galaxy A34 5G 128GB Awesome Graphite 16,65cm (6,6"") Super AMOLED Display, Android 13, 48MP Triple-Kamera",195,Samsung galaxy A34 5g 128gb,"Samsung galaxy A34 5g Phone delivered on time and in perfect condition. I have just finished setting it up and it works just as it should. Very happy.
",5,6-Mar-24,4.4
Samsung,"Samsung Galaxy A34 5G 128GB Awesome Graphite 16,65cm (6,6"") Super AMOLED Display, Android 13, 48MP Triple-Kamera",195,Good product,"One month after using. Very good phone and prompt delivery.
",5,28-Jan-24,4.4
Samsung,"Samsung Galaxy A34 5G 128GB Awesome Graphite 16,65cm (6,6"") Super AMOLED Display, Android 13, 48MP Triple-Kamera",195,Good phone,"Well pleased
",4,18-Apr-24,4.4
Samsung,"Samsung Galaxy A34 5G 128GB Awesome Graphite 16,65cm (6,6"") Super AMOLED Display, Android 13, 48MP Triple-Kamera",195,Top quality,"Brilliant phone.  Typical Samsung quality. Seller description exactly as received.  Speedy despatch
",5,26-Dec-23,4.4
Samsung,"SAMSUNG Galaxy A54 5G 128GB Awesome Lime EU 16,31cm (6,4"") Super AMOLED Display, Android 13, 50MP Triple-Kamera",241,Absolute bargin of a phone.,"At £280 for a phone that started out life at £499 this phone is an absolute steal. It is probably worth the £499 price tag, but at £280 it becomes a no brainer. Its such a good all-rounder that I'm struggling to fault it. The camera is excellent, the screen is brilliant and the battery life superb. The only 'so called' fly in the ointment is processing power. But let me be clear... I have had no problem with its processor speed, not one. It's only in comparison to far more expensive phones that the processor falls short. Perhaps if you multi task on your phone and have multiple apps open at once, you may notice some lag. But I and your average phone user doesn't need that much processing power. So the A54 is perfectly adequate for every day use. Also if you are a big phone gamer,  then this is perhaps not the phone for you. Sound is on a par with more expensive phones and is stereo. Build quality feels very, very good with glass front and back. Video is also very, very good. Yes, there are better phones out there for sure. But none in this price bracket (under £300) can compete with the A54. I believe this phone at this price is a true bargin and that's not something you see very often these days.
",5,30-Oct-23,4.4
Samsung,"SAMSUNG Galaxy A54 5G 128GB Awesome Lime EU 16,31cm (6,4"") Super AMOLED Display, Android 13, 50MP Triple-Kamera",241,I love the colour,"I am happy with my Samsung G A54 because it is beautiful, and quality-price is great.  I'm trying and understanding how it works, but generally I'm happy.  The only thing I don't like is that it doesn't have wireless charging and that it doesn't come with a charger, just the cable.  What happened to those times when they even brought headphones?  I'm happy
",5,22-Apr-24,4.4
Samsung,"SAMSUNG Galaxy A54 5G 128GB Awesome Lime EU 16,31cm (6,4"") Super AMOLED Display, Android 13, 50MP Triple-Kamera",241,A fine phone but overreaching Samsung software bugs me,"I had very clear requirements for my next phone after my Moto 9(g) Plus which was causing me gip because it had had a replaced screen and was starting to freeze and act randomly.I wanted a smaller phone, 6.81"" was too large to hold comfortably in my hand - hence replaced screen from drops, the Samsung's 6.4"" is just right. I wanted a bright screen viewable in bright sunlight, the Samsung has it, I wanted long battery life, the Samsung seems to have it at 2+ days on my usage - I could get 3 days out of the Moto. Quick charge - tick, and the blurb says "".. 60% after half an hour of charging time  It takes 65 minutes to fully charge the device"", which is my experience. . Speed - its lightning compared to my previous phone. Regular upgrades - seems so. Good camera - v. good camera. Expandable storage - should I need it (probs not).What I don't do is gaming, extensive filming and editing and other intense compute tasks.What I don't need is wireless charging, my Moto 30w charger is fine  The in-screen fingerprint and face recognition work fast and well.What I can't abide is the Samsung One UI overlay which gets everywhere. Having used various Moto Gs for quite a few years, I'm used to the clean, unadulterated Google experience, but I think I've weeded most of the Samsung cludge out now, what a pain!Oh, and I don't think the cell performance is as good as my Moto using the same SIM, I seem to be getting 1 bar less especially at home where it's almost zero.In summary, a great phone, great performance, gorgeous screen - and at £230-ish, an absolute bargain, but Samsung software means I can only give it 4 out of 5 stars.
",4,14-Mar-24,4.4
Samsung,"SAMSUNG Galaxy A54 5G 128GB Awesome Lime EU 16,31cm (6,4"") Super AMOLED Display, Android 13, 50MP Triple-Kamera",241,Excellent value for money,"This replaced an A70 that although met my needs was limited to G3 - which of course is going to be switched off in the future. The A54 is on G5. Loads of improvements of course but in general terms would say just about everything is configurable. A number of utube vids helped enormously in coming to terms with the options that are available. In the event it wasn't about the financial outlay - on which I found a cracking saving - it was about improved performance, great camera (I'm not a professional) and well displayed output.
",5,19-Mar-24,4.4
Samsung,"SAMSUNG Galaxy A54 5G 128GB Awesome Lime EU 16,31cm (6,4"") Super AMOLED Display, Android 13, 50MP Triple-Kamera",241,A54 Good value,"Very quick delivery and arrived in a manufacturer’s sealed box. I knew that a charger was not supplied .The supplied cable is C to C so an adaptor ,USB A to USB C  or a dedicated charger  will be necessary.Some reviews queried the double sim.Mine has a short carrier with the sims back to back in clearly marked  carriers. The sim 2 slot alternates as a SD card holder .Transfers were simple and mostly automatic via wifi . I am hopeful that this will be as  good as it seems . It is an grey import but that’s why it’s cheap
",5,13-Apr-24,4.4
Samsung,"SAMSUNG Galaxy A54 5G 128GB Awesome Lime EU 16,31cm (6,4"") Super AMOLED Display, Android 13, 50MP Triple-Kamera",241,Good phone below 300 Euros.,"Bought this phone as quick replacement to her 2021 Poco F3 which failed couple weeks ago. Minuses: Processor is much worse compared to F3's, Slow charging time 25W-1.5h, Heavy 202 grams, Thick, Loads of bloatware (delete them during or just after set up), No charger, no earphones. Pluses: Camera with OIS and nice functions, Large battery, Fingerprint is fast, Promised long time support by Samsung, 8 GB RAM, Good Super Amoled screen, Micro SD Card support. It's just an average device good in price range below 300 Euros. Came in original box, but without plastic cover witch may indicate that box was opened before. Original Samsung labels placed on the box corners were covered with seller labels.
",5,28-Jan-24,4.4
Samsung,"SAMSUNG Galaxy A54 5G 128GB Awesome Lime EU 16,31cm (6,4"") Super AMOLED Display, Android 13, 50MP Triple-Kamera",241,Worth the money,"Phone is great and works fine but I have received the wrong colour. I originally ordered the lime green one but received a purple one.Apart from the wrong colour sent the phone is worth the money
",4,24-Jan-24,4.4
Samsung,"SAMSUNG Galaxy A54 5G 128GB Awesome Lime EU 16,31cm (6,4"") Super AMOLED Display, Android 13, 50MP Triple-Kamera",241,delivered so fast I thought Scott had beamed it down to me.,"Solid and heavy in your hand, the entire front and back are made of gorilla glass, beautiful.Fast as lightning, online reviews do not do it justice.
",5,18-Apr-24,4.4
Samsung,"Samsung Galaxy A23 5G 128GB Light Blue EU [16,72cm (6,6"") LCD Display, Android 12, 50MP Quad-Kamera]",169,Nice smart phone for the money,"Good quality smart phone for a reasonable price. It is great for every day use for browsing the web, making calls and texts etc. The camera takes a very clear good quality photo as well.  The battery life is fairly good and it's fast charging as well. The app made it very simple to transfer all my apps photos etc from my previous Samsung phone.
",5,29-Apr-24,4.5
Samsung,"Samsung Galaxy A23 5G 128GB Light Blue EU [16,72cm (6,6"") LCD Display, Android 12, 50MP Quad-Kamera]",169,Great phone,"I like this phone, easy to find your way around, great camera, and love the colour
",5,4-Mar-24,4.5
Samsung,"Samsung Galaxy A23 5G 128GB Light Blue EU [16,72cm (6,6"") LCD Display, Android 12, 50MP Quad-Kamera]",169,Good Replacement for my A21!,"Needed a replacement as my old A21 was only 32g storage.This one runs very similar & it was  piece of cake transferring my data using the wireless smart switch function.On the down side the case seems quite poor compared with the A21; this was a lovely shiny rich blue & felt sturdy.  This one feels a little cheap & the colour (pale blue) insipid.Camera is good, though I tend to use my camera for serious photography.Screen is very responsive & the print sensor has not failed me yet.Thought the battery could be a bit better.  No difference between this & my old Samsung.Over pleased with my choice.  The price was brilliant & no interest finance a bonus.
",4,29-Nov-23,4.5
Samsung,"Samsung Galaxy A23 5G 128GB Light Blue EU [16,72cm (6,6"") LCD Display, Android 12, 50MP Quad-Kamera]",169,Phone case,"It's brilliant
",5,19-Apr-24,4.5
